contig	Length	RR131Jul_Bulk_S47	RR131Oct_Bulk_S12	RR131Oct_vir_S17	RR132Jul_Bulk_S49	RR132July_vir_S9	RR132Oct_Bulk_S20	RR132Oct_vir_S16	RR231Jul_Bulk_S41	RR231July_vir_S32	RR231Oct_Bulk_S40	RR231Oct_vir_S21	RR232Jul_Bulk_S38	RR232Oct_Bulk_S54	RR232Oct_vir_S28	RR451Jul_Bulk_S30	RR451July_vir_S10	RR451Oct_Bulk_S25	RR451Oct_vir_S11	RR452Jul_Bulk_S31	RR452Oct_Bulk_S26	RR452Oct_vir_S6	RR641Jul_Bulk_S58	RR641Oct_Bulk_S50	RR641Oct_vir_S1	RR642Jul_Bulk_S45	RR642July_vir_S5	RR642Oct_Bulk_S51	RR642Oct_vir_S19	RR681Jul_Bulk_S43	RR681July_vir_S24	RR681Oct_Bulk_S57	RR681Oct_vir_S18	RR682Jul_Bulk_S36	RR682Oct_Bulk_S22	RR682Oct_vir_S8	RR891Jul_Bulk_S29	RR891July_vir_S2	RR891Oct_Bulk_S44	RR891Oct_vir_S15	RR892Jul_Bulk_S33	RR892Oct_Bulk_S56	RR892Oct_vir_S23
RR682Oct_vir_S8_L001_virsorter_712	12229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8272	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_713	12220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0159	0	0	0	0	0	10.4439	0	0	0	0	0	0	0	0	0	0	12.2213	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_715	12148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8144	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_717	12126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9405	0	0	0	0	0	0	0	0	18.548	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_718	12116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0275	0	0	0	0	0	0	0	0	0	0	10.272	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_719	12114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.229	0	98.7935	0	0	1.4523	5.5407	0	0	0	0	86.4437	0	6.2852	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_723	12073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7691	0	0	0	0	0	0	0	0	0	0	18.822	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_726	12019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.9924	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_728	11998	0	0	0	0	0	0	0	0	0	0	4.5748	0	0	12.3496	0	0	0	0	0	0	3.7398	0	0	65.5797	0	0	0	0	0	0	0	2.9505	0	0	49.2934	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_729	11965	0	0	0	0	0	0	0	0	0	0	3.4724	0	0	0	0	0	0	0	0	0	0	0	0	33.2032	0	0	0	0	0	0	0	2.1268	0	0	111.6537	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_731	11960	0	0	0	0	6.6719	0	4.3847	0	0	0	0	0	0	0	0	14.8306	0	9.6945	0	0	18.2605	0	0	4.3141	0	4.4815	0	0	0	0	0	0	0	0	20.6883	0	3.907	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_732	11959	0	0	0	0	0	0	0	0	0	0	6.0037	0	0	0	0	0	0	0	0	0	0	0	0	30.7314	0	0	0	0	0	0	0	0	0	0	44.3553	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_734	11953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2644	0	3.4585	0	0	0	0	0	0	0	0	15.9195	0	3.8028	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_737	11906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5937	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_739	11803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8642	0	0	0	0	0	0	0	0	8.8379	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_740	11768	0	0	0	0	0	0	0	2.6903	0	0	0	2.3114	0	1.8936	0	0	0	0	0	0	0	0	0	21.4106	0	28.5503	0	0	2.5476	2.0243	0	0	2.2273	0	13.7912	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_742	11748	0	0	0	0	22.8482	0	0	0	3.9214	0	0	0	0	0	0	14.4152	0	0	0	0	2.5561	0	0	7.0782	0	46.4413	0	0	0	3.3772	0	0	0	0	9.8065	0	14.6726	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_743	11724	0	0	0	0	0	0	0	0	0	0	1.8241	0	0	0	0	0	0	0	0	0	0	0	0	10.351	0	20.2737	0	0	0	0	0	0	0	0	13.4596	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_744	11690	0	0	0	0	2.0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.1199	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_747	11637	0	0	0	0	0	0	0	0	0	0	2.435	0	0	0	0	0	0	0	0	0	0	0	0	14.5666	0	0	0	0	0	0	0	0	0	0	21.8789	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_749	11601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8819	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_750	11599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9118	0	0	0	0	0	0	0	0	0	0	25.0813	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_752	11595	0	0	0	0	3.8101	0	0	0	0	0	0	0	0	0	0	10.1055	0	0	0	0	6.2879	0	0	6.7593	0	7.0673	0	0	0	0	0	0	0	0	9.7456	0	3.3606	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_753	11594	0	0	0	0	0	0	0	0	0	0	7.1592	0	0	2.2285	0	0	0	0	0	0	0	0	0	17.4743	0	4.891	0	3.1176	0	0	0	0	0	0	61.0994	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_754	11581	0	0	0	0	6.755	0	1.4407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.187	0	62.4318	0	0	0	0	0	0	0	0	12.2458	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_755	11563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9115	0	2.4387	0	0	0	0	0	0	0	0	10.3379	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_757	11557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5496	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_758	11538	0	0	23.9	0	46.3966	0	30.942	0	0	0	0	0	0	4.6011	0	173.2182	0	134.7491	0	0	193.2769	0	0	64.6857	0	32.6903	0	0	0	0	0	0	0	0	21.0694	0	64.8371	0	22.2725	0	0	8.6897
RR682Oct_vir_S8_L001_virsorter_759	11536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4072	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_762	11483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5043	0	0	0	0	0	0	0	0	7.0965	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_764	11478	0	0	0	0	0	0	0	0	1.9265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8559	0	70.7156	0	1.7196	0	0	0	0	0	0	33.3625	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_765	11450	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8345	0	0	0	0	0	0	0	0	0	14.2856	0	0	0	0	0	0	0	0	0	0	16.8492	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_766	11442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9903	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_768	11387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4803	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_769	11316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6957	0	0	0	0	0	0	0	0	0	0	15.8979	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_770	11303	0	0	0	0	19.1895	0	0	0	2.8236	0	0	0	0	0	0	67.5561	0	17.2815	0	0	22.52	0	0	19.6811	0	33.3218	0	0	0	4.4719	0	0	0	0	17.1547	0	34.838	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_771	11302	0	0	0	0	2.3203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5761	0	0	0	0	0	0	0	0	0	0	16.0825	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_772	11295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.361	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_778	11219	0	0	51.6879	0	35.8799	0	16.661	0	0	0	14.4595	0	0	3.537	0	9.6676	0	152.5179	0	0	145.8268	0	0	72.2596	0	30.5775	0	3.3251	0	3.955	0	3.2778	0	0	67.964	0	9.2936	0	43.3799	0	0	4.8811
RR682Oct_vir_S8_L001_virsorter_781	11151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7861	0	0	0	0	0	0	0	0	0	0	50.5884	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_782	11147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2874	0	0	0	0	0	0	0	0	0	0	11.3734	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_783	11127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8031	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_785	11078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4491	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_786	11077	0	0	25.9198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7585	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_787	11069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9708	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_788	11056	0	0	3.2817	0	0	0	6.3819	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5287	0	0	9.0764	0	0	0	0	0	0	0	0	0	0	9.7539	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_789	11051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9525	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_790	11045	0	0	0	0	4.1338	0	0	0	0	0	1.8537	0	0	0	0	0	0	0	0	0	0	0	0	27.0067	0	14.4533	0	0	0	0	0	0	0	0	15.5637	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_795	10982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7923	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2297	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_796	10980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9529	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_797	10965	0	0	0	0	0	0	0	0	0	0	4.1818	0	0	0	0	0	0	0	0	0	0	0	0	33.4864	0	0	0	0	0	0	0	0	0	0	26.7695	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_798	10910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0835	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_8	36393	0	0	0	0	7.9257	0	2.3654	0	0	0	2.453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5939	0	0	0	0	0	0	0	0	12.3998	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_800	10887	0	0	0	0	0	0	5.4404	0	0	0	0	0	0	0	0	0	0	46.0057	0	0	45.0936	0	0	5.5103	0	0	0	0	0	0	0	0	0	0	19.9835	0	0	0	5.8453	0	0	0
RR682Oct_vir_S8_L001_virsorter_801	10882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5371	0	0	0	0	0	0	0	0	0	0	13.0479	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_803	10841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.3302	0	0	0	0	6.7132	0	0	31.8207	0	90.484	0	0	0	1.8253	0	0	0	0	20.164	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_805	10828	0	0	0	0	2.0985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6937	0	4.281	0	0	0	0	0	0	0	0	10.7127	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_806	10811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7377	0	0	0	0	0	0	0	0	0	0	9.9896	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_810	10727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7076	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_812	10708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2724	0	0	0	0	0	0	0	2.6872	0	6.0954	0	0	0	0	0	0	0	0	6.6656	0	2.2813	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_813	10706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8342	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_815	10691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7077	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_816	10673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4335	0	0	26.3091	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_817	10667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8458	0	5.305	0	0	0	0	0	0	0	0	10.3729	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_818	10667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6644	0	0	0	0	0	0	0	0	0	0	21.5761	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_819	10642	0	0	0	0	0	0	0	0	3.0724	0	1.7214	0	0	0	0	32.9072	0	8.1075	0	0	28.5021	0	0	150.7833	0	15.1903	0	0	0	0	0	0	0	0	45.2711	0	143.3732	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_82	89881	0	32.2784	271.7595	0	4.5897	16.7805	160.8775	0	0	0	0	0	0	0	0	0	6.4683	312.7966	0	3.2578	625.0283	0	0	7.9934	0	7.7149	0	2.3635	0	0	0	0	0	3.4751	14.7321	0	3.4329	115.4075	372.4003	0	0	60.2055
RR682Oct_vir_S8_L001_virsorter_820	10613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9667	0	0	0	0	0	0	0	2.3625	0	0	93.6693	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_822	10590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5157	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_823	10583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1428	0	0	0	0	0	0	0	0	0	0	12.7176	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_828	10517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.9392	0	0	0	0	0	0	0	1.9324	0	0	40.1617	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_829	10494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8173	0	2.5394	0	0	0	0	0	0	0	0	10.0885	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_83	10212	0	0	0	0	0	0	0	0	0	0	2.892	0	0	0	0	0	0	0	0	0	0	0	0	100.7316	0	68.7805	0	0	1.998	7.787	0	1.7029	0	0	65.6296	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_830	10494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8346	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_832	10471	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1843	0	0	0	0	0	0	0	0	0	5.993	0	0	0	0	0	0	0	0	0	0	8.7376	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_833	10463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4597	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_835	10445	0	0	0	0	0	0	0	0	0	0	4.0622	0	0	0	0	0	0	0	0	0	0	0	0	17.8088	0	0	0	0	0	0	0	0	0	0	37.8898	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_837	10425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.217	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6078	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_84	11542	0	0	0	0	0	0	0	0	0	0	4.4926	0	0	5.8135	0	0	0	2.2962	0	0	0	0	0	5.1732	0	0	0	0	0	0	0	0	0	0	43.8922	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_840	10385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0471	0	0	0	0	7.8958	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_843	10355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.152	0	0	0	0	0	0	0	0	0	0	8.7621	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_845	10335	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3386	0	0	0	0	0	0	0	0	0	5.6688	0	0	0	0	0	0	0	0	0	0	8.6114	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_847	10321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.927	0	0	0	0	0	0	0	0	0	0	14.5617	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_849	10300	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4251	0	0	0	0	0	0	0	0	0	117.7432	0	0	0	0	0	0	0	5.3171	0	0	81.7386	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_853	10253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9427	0	0	0	0	0	0	0	0	9.7537	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_854	10249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.4773	0	1.8609	7.2924	45.4835	0	0	6.8979
RR682Oct_vir_S8_L001_virsorter_855	10244	0	0	0	0	3.6368	0	0	0	0	0	0	0	1.471	3.7445	0	0	0	0	0	0	0	0	0	10.1112	0	5.0861	0	0	1.7992	0	0	0	0	0	25.647	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_857	10203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.011	0	0	0	0	0	0	0	0	0	0	7.5639	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_858	10194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2843	0	9.3792	0	0	0	0	0	0	0	0	14.1649	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_859	10168	0	0	0	0	0	0	0	0	2.3371	0	0	0	0	0	0	2.3003	0	0	0	0	0	0	0	18.9948	0	3.7741	0	0	0	0	0	0	0	0	19.9304	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_86	56860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4177	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_860	10167	0	0	0	0	0	0	0	0	0	0	1.5071	0	0	1.8938	0	0	0	0	0	0	0	0	0	5.3667	0	0	0	0	0	0	0	0	0	0	9.8059	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_862	10164	0	0	0	0	0	0	0	0	0	0	0	0	0	1.311	0	0	0	0	0	0	0	0	0	7.4886	0	0	0	0	0	0	0	1.8063	0	0	48.4171	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_865	10118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6255	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_866	10114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6176	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_868	10101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0436	0	0	0	0	0	0	0	0	0	0	15.5553	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_869	10100	0	0	0	0	14.8137	0	3.7407	0	0	0	0	0	0	3.6236	0	3.7981	0	0	0	0	2.4179	0	0	45.3158	0	7.9511	0	0	2.9191	12.2187	0	2.2333	0	0	44.0062	0	4.323	0	0	0	2.2225	0
RR682Oct_vir_S8_L001_virsorter_870	10071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8383	0	0	0	0	0	0	0	0	0	11.2366	0	0	0	0	0	0	0	0	17.2512	0	8.9866	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_873	10048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1276	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_875	10002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8434	0	2.5566	0	0	24.7371	0	12.2666	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_89	45289	0	0	0	0	5.3371	0	0	0	0	0	0	0	0	0	0	11.8815	0	9.7398	0	0	17.4629	0	0	94.1641	0	30.4412	0	0	0	0	0	0	0	0	17.4635	0	71.1764	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_9	34146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.488	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_93	18069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9115	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_94	37491	0	0	0	0	14.922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.8428	0	56.7661	0	0	0	0	0	0	0	0	19.4935	0	3.1136	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_95	56531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.7108	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_97	19229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.8372	0	0	0	0	0	0	0
RR682Oct_vir_S8_L001_virsorter_99	15536	0	0	0	0	0	0	0	0	0	0	7.5755	0	0	6.0099	0	0	0	0	0	0	0	0	0	8.1093	0	0	0	0	0	0	0	0	0	0	14.7392	0	0	0	0	0	0	0
RR891Jul_Bulk_S29_L001_virfinder_10	43223	0	0	0	0	9.478	0	0	0	0	0	0	0	0	0	0	11.2103	0	0	0	0	0	0	0	16.6041	0	10.8064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR891Jul_Bulk_S29_L001_virfinder_8	14399	0	0	0	0	2.3128	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6013	41.8498	0	0	0	0	0
RR891Jul_Bulk_S29_L001_virsorter_0	49169	0	27.4193	100.4171	0	0	2.3208	34.6225	0	1.6366	0	0	0	0	0	8.9108	0	17.84	9.2926	2.415	10.0624	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3832	0	10.372	13.993	0	3.03	0	0	38.1378
